speaker,index,word,position,proportion,maximum,minimum
m01,134,jack,medial,0.4888474632154334,0.22709072059200525,0.6717652296551083
m01,134,jack,medial,0.573436140238329,0.22601400153460682,0.6821149479841991
m01,134,jack,medial,0.6578452383118248,0.23388517267825068,0.7004591173676052
m01,134,jack,medial,0.7423634537738677,0.25728570454575256,0.7445381988229015
m01,134,jack,medial,0.8241827611039062,0.2929847935738701,0.7559062073621393
m01,135,pack,final,0.05352135728010941,0.30354629777440933,0.7481968860508537
m01,135,pack,final,0.10264218528257367,0.2452354028974727,0.7151100683284987
m01,135,pack,final,0.15172440908116483,0.203552243868559,0.6711548161246612
m01,135,pack,final,0.20256914586009292,0.18355204374144724,0.6843898811279648
m01,135,pack,final,0.25007248459116477,0.22142171910309966,0.7246311675158196
m01,135,pack,final,0.2999362646540898,0.2631718593084862,0.734246101341528
m01,135,pack,final,0.3520213274193534,0.2519443218083576,0.7382488055503983
m01,135,pack,final,0.4056017804264416,0.25896817485021056,0.7431485478402017
m01,135,pack,final,0.45985083700173923,0.2664628152342605,0.7407816976478001
m01,135,pack,final,0.5156998971137302,0.27291288661977314,0.7400078542493148
m01,135,pack,final,0.5720444892948041,0.2878405862753942,0.7556997478411763
m01,135,pack,final,0.6288733666576215,0.3081876228527939,0.744671155746517
m01,135,pack,final,0.686612101555778,0.29932841420087597,0.6880810242886042
m01,135,pack,final,0.7425971811275491,0.3288314140622906,0.6865673810933577
m01,135,pack,final,0.7990697949513095,0.2751734025211854,0.7346288539853203
m01,135,pack,final,0.8500500067944214,0.34719191073984,0.6464618190645789
m01,136,talk,medial,0.026742214109852933,0.3570581834361693,0.8235904111828547
m01,136,talk,medial,0.08470985200045324,0.31831129251399903,0.7320755826179977
m01,136,talk,medial,0.14322357113493325,0.2728249422971944,0.7194529070536819
m01,136,talk,medial,0.20050078929507792,0.2313084329131094,0.6625323683732844
m01,136,talk,medial,0.2605653619040371,0.1809410567152798,0.6404837220920938
m01,136,talk,medial,0.31570988834429276,0.19530384335893036,0.6239292567254875
m01,136,talk,medial,0.3709558465433957,0.20697248960738732,0.645267240542445
m01,136,talk,medial,0.42635279544947985,0.20773936273785204,0.6396768466185094
m01,136,talk,medial,0.48248776243517233,0.20692138760305331,0.6480673302348499
m01,136,talk,medial,0.5386051171946342,0.20357155939070126,0.6373782376973535
m01,136,talk,medial,0.5949710424328312,0.20233113857427823,0.6400508093724517
m01,136,talk,medial,0.651487343010381,0.20207575147006662,0.6540762164894397
m01,136,talk,medial,0.7081828217949505,0.20582218190200594,0.6616220458607452
m01,136,talk,medial,0.7649815351702393,0.2169846819132353,0.6666429810755922
m01,136,talk,medial,0.8210852011296069,0.2567156998552758,0.7191133890864854
m01,136,talk,medial,0.873945566376999,0.32579996441895936,0.7452604586441175
m01,137,tuck,medial,0.051514982034718555,0.36058368351680675,0.7837960121300696
m01,137,tuck,medial,0.17125875653074285,0.2790251128086631,0.7201934457431951
m01,137,tuck,medial,0.29079054707213525,0.21444953211524137,0.6460727921139073
m01,137,tuck,medial,0.4087333702622965,0.1861250422266786,0.6254200362711708
m01,137,tuck,medial,0.5233443406801132,0.19667075355199742,0.617540597184373
m01,137,tuck,medial,0.6390269549604076,0.22275606011974491,0.6079187840683367
m01,137,tuck,medial,0.7565409111894972,0.28891874414089086,0.6756102642417916
m01,138,fit,final,0.05342713150802523,0.3511493531279693,0.781163703813051
m01,138,fit,final,0.10492726676970872,0.3120536964447052,0.7537712345666402
m01,138,fit,final,0.15941086664337104,0.2726217872720039,0.7805320358063395
m01,138,fit,final,0.20842756081128097,0.2685880461350966,0.7568077679744535
m01,138,fit,final,0.2613241360492635,0.22059327777010862,0.6867306748819669
m01,138,fit,final,0.3172001749436292,0.17609249912759922,0.6392730803465434
m01,138,fit,final,0.3711168092960642,0.16536070973415007,0.6625023751951741
m01,138,fit,final,0.4250077072288891,0.1851076931221806,0.6321983404838719
m01,138,fit,final,0.47579945890730396,0.212699849463202,0.6358772927872514
m01,138,fit,final,0.5304765535791395,0.19784139288772892,0.735673857949217
m01,138,fit,final,0.5833880561995788,0.22869556102518288,0.7048459484147521
m01,138,fit,final,0.6351855164758572,0.2840599851149278,0.7559632150876474
m01,139,cork,final,0.013609829579947485,0.37705787041466937,0.8531290886997875
m01,139,cork,final,0.039097442546377356,0.3486660198559497,0.8726588391650826
m01,139,cork,final,0.06481738863385254,0.3086219193090971,0.8005445848995889
m01,139,cork,final,0.09071676849959584,0.2924405594730525,0.7762969500420197
m01,139,cork,final,0.11680705414887514,0.2527514722849967,0.7154813923647224
m01,139,cork,final,0.14363607101835157,0.22588151186178884,0.6946331548949983
m01,139,cork,final,0.16991995057521483,0.19307375501639445,0.7050820193676655
m01,139,cork,final,0.19627807585704338,0.18033007862266584,0.6416021444277784
m01,139,cork,final,0.22277011003378053,0.1905079211798695,0.6315208110941437
m01,139,cork,final,0.2495694963853473,0.17944625094045694,0.6339058035326806
m01,139,cork,final,0.2757978543112106,0.19453988960008742,0.665225703561791
m01,139,cork,final,0.30200889776637274,0.23708023589442506,0.6511019211261453
m01,139,cork,final,0.32844718306946186,0.22823394761043395,0.6806804916027956
m01,139,cork,final,0.35451859129416063,0.2558692358579583,0.6732186176437528
m01,139,cork,final,0.38152848924728244,0.2207598639347778,0.7141353567509823
m01,139,cork,final,0.40848705775416,0.2306643442038372,0.6133909901709274
m01,139,cork,final,0.43577089647251765,0.2603276508090547,0.6649389210629907
m01,139,cork,final,0.46340252176026187,0.2760424483707069,0.6859266150291524
m01,139,cork,final,0.4918109191365326,0.2780041699553447,0.682765290651033
m01,139,cork,final,0.5196111950886235,0.25990857438108467,0.6712581090265639
m01,139,cork,final,0.5468651655563729,0.2653115616441825,0.7035253889374151
m01,139,cork,final,0.5739020987549005,0.2788107695951598,0.6905115632410023
m01,139,cork,final,0.6003832855761048,0.23747555604427864,0.7246157048408567
m01,139,cork,final,0.6252396186280856,0.3113603313470764,0.6817834268081063
m01,139,cork,final,0.7211036560061298,0.08831770556398934,0.318117533696007
m01,139,cork,final,0.8230330860679949,0.07489731963338593,0.778212617532124
m01,139,cork,final,0.8666722150535466,0.09667022481754413,0.3185257328251945
m01,140,kit,final,0.03577014375162151,0.3338808342568927,0.821823519968749
m01,140,kit,final,0.09906440834032011,0.29545400846800396,0.7790771605646291
m01,140,kit,final,0.16002848102505288,0.28113677571442525,0.7609957495255106
m01,140,kit,final,0.22421508889478423,0.2450816347519829,0.7053759873577585
m01,140,kit,final,0.29025398682098985,0.20709212116816994,0.7133533789401119
m01,140,kit,final,0.3539694848083883,0.1973262866362945,0.7179495954723926
m01,140,kit,final,0.41937592300092436,0.15277317993916983,0.7291930242598968
m01,140,kit,final,0.4821333238652811,0.17686311949130104,0.7045905647948392
m01,140,kit,final,0.5446875528753305,0.23755999927034388,0.7957652155182621
m01,140,kit,final,0.6097579391096087,0.24664528318449977,0.8064654439725679
m01,140,kit,final,0.6761343279731201,0.2136805414671488,0.7661312882523191
m01,140,kit,final,0.7424717385315205,0.29303212811007856,0.6373276383332095
m01,141,pork,medial,0.045738085231357285,0.2864382439609746,0.7584042665853805
m01,141,pork,medial,0.09115119014495134,0.2513747186999379,0.6869921587688939
m01,141,pork,medial,0.1373699241532394,0.21467447412648247,0.6672242746739188
m01,141,pork,medial,0.1823232499352509,0.19912183697112606,0.6783461796469517
m01,141,pork,medial,0.22643303598870093,0.21160721453406042,0.6494350129298755
m01,141,pork,medial,0.270937999891449,0.20273583038882614,0.6606449672646133
m01,141,pork,medial,0.3155258574187642,0.2101370760398534,0.6565707000534495
m01,141,pork,medial,0.36087861588112763,0.22382837512290754,0.6621486567353507
m01,141,pork,medial,0.40642164326960883,0.1994963547819658,0.6567106681112469
m01,141,pork,medial,0.4524649740904833,0.211504472997153,0.6436457424435068
m01,141,pork,medial,0.4981342658756073,0.2074673433778016,0.6392653876021404
m01,141,pork,medial,0.5439235588147642,0.20451704543867977,0.641059026609811
m01,141,pork,medial,0.5890374059650999,0.21276731666538337,0.6477424211444558
m01,141,pork,medial,0.6337793665952853,0.2259254952232164,0.6903040441016495
m01,141,pork,medial,0.6786167062626622,0.23855607839647155,0.694630316039252
m01,141,pork,medial,0.7235848477743716,0.26167466052808747,0.7144004792015052
m01,141,pork,medial,0.7676424146126388,0.3119664794660205,0.7802939009618154
m01,141,pork,medial,0.810013534354236,0.39301965175722325,0.7886699273095367
m01,141,pork,medial,0.85676181129542,0.5023724825323084,0.8264420155289361
m01,142,luck,final,0.0851829978864684,0.26743802011363926,0.689052306927836
m01,142,luck,final,0.16621605215664476,0.2580365490604355,0.6991904036726547
m01,142,luck,final,0.24463370746054194,0.25028654085998503,0.661383502017363
m01,142,luck,final,0.32615605080749804,0.21894596258349786,0.6256141264977857
m01,142,luck,final,0.4067095454993905,0.179784956481733,0.6526493859266335
m01,142,luck,final,0.4816992109245998,0.19310695356182056,0.6764177558381296
m01,142,luck,final,0.5579953357962382,0.203277223073716,0.6916467397878135
m01,142,luck,final,0.6344955371048867,0.2028264123641173,0.6848292448096518
m01,143,port,final,0.06256614843979015,0.043765090569497477,0.5958523503728747
m01,143,port,final,0.07824350558540216,0.3834227936319499,0.8258416905638294
m01,143,port,final,0.10655394800710562,0.3698585100580021,0.8495900262170657
m01,143,port,final,0.13597669215180389,0.330963996322528,0.864177017613717
m01,143,port,final,0.16534038955573566,0.3080309124660847,0.755454985777339
m01,143,port,final,0.19476562964777616,0.29316224111402417,0.8749303485329933
m01,143,port,final,0.22467483954269404,0.26777897929993344,0.7169314035579292
m01,143,port,final,0.25526676432853895,0.24711236447365553,0.6940829535406334
m01,143,port,final,0.2855490332087359,0.23415691660014556,0.6841852426642528
m01,143,port,final,0.3156275916286558,0.2499521527491287,0.6930415445135882
m01,143,port,final,0.34601131398545465,0.23781742441611797,0.6792745625987338
m01,143,port,final,0.3770750177053557,0.23141533556809443,0.6676300399757625
m01,143,port,final,0.4085105082347486,0.22252114683476468,0.6521271439662967
m01,143,port,final,0.43990236430111457,0.22663077775250384,0.6611855270817074
m01,143,port,final,0.47170152863849607,0.22873693972019676,0.6561707401873708
m01,143,port,final,0.5037017128082106,0.22938970995787347,0.6491016373785071
m01,143,port,final,0.5361640829586584,0.23221757792271294,0.6541430516969361
m01,143,port,final,0.5683584487447647,0.236908323085416,0.6516396240580496
m01,143,port,final,0.6011646869516414,0.24006665387528375,0.6593865368932165
m01,143,port,final,0.634093422661523,0.24343745826973429,0.6527923387176062
m01,143,port,final,0.6675979937054686,0.2280852726258318,0.6507854334490286
m01,143,port,final,0.7003402602524048,0.23638742995139478,0.6696815560068322
m01,143,port,final,0.7318438446605008,0.24283317658972622,0.6692452867678956
m01,143,port,final,0.763352101185225,0.22939686753300942,0.6631526200334267
m01,143,port,final,0.7949146733798281,0.23274924627017435,0.660796686643282
m01,144,tack,medial,0.13707934214215736,0.3864805427466643,0.8570073789154106
m01,144,tack,medial,0.24611178079933516,0.37544647285403826,0.867916505954426
m01,144,tack,medial,0.35754871545954153,0.3656550871279303,0.8776521887415044
m01,144,tack,medial,0.4681392446462204,0.35485727483025753,0.8505215345822599
m01,144,tack,medial,0.5788990635981064,0.3521906802783534,0.8685349142931565
m01,144,tack,medial,0.6888688860205204,0.36124304288000386,0.866897652732874
m01,144,tack,medial,0.7985332411634778,0.3872770750484201,0.8591482879813551
m01,145,wick,medial,0.121661555860376,0.2079379434661064,0.6772865333872232
m01,145,wick,medial,0.21465521948334923,0.19889414057254737,0.6636756313170901
m01,145,wick,medial,0.30468197433483896,0.20569809685958942,0.6632148441415481
m01,145,wick,medial,0.39359163913229905,0.2137248400874953,0.6766544183264314
m01,145,wick,medial,0.4807072727448284,0.24061684829707103,0.7076727129831052
m01,145,wick,medial,0.5693745477409258,0.27865736891971143,0.7955677230534588
m01,145,wick,medial,0.6508231164846119,0.36772487871724757,0.8137612186778918
m01,145,wick,medial,0.7359578010436266,0.4409973755377194,0.8015988862594015
m01,145,wick,medial,0.8271817419271749,0.4771221241461271,0.7723264355104794
m01,146,wrought,medial,0.020904755175073036,0.28856001332581355,0.8231341015498825
m01,146,wrought,medial,0.057713192166396365,0.260370967193387,0.7975316197040088
m01,146,wrought,medial,0.09388568686369671,0.2423345418741361,0.8004372812994994
m01,146,wrought,medial,0.12892800057718834,0.2407181376605761,0.8037541680016626
m01,146,wrought,medial,0.16329629654304634,0.24408419336394824,0.805626385196197
m01,146,wrought,medial,0.1979776202022892,0.24956342359733216,0.8087151957993519
m01,146,wrought,medial,0.23201130903870995,0.2664008867439237,0.8208969110322144
m01,146,wrought,medial,0.26603657795957997,0.2671250804447409,0.8228959872837732
m01,146,wrought,medial,0.3004310973034485,0.2634984919039016,0.7322322526355948
m01,146,wrought,medial,0.33526903954330745,0.2562888590793947,0.7975516760797682
m01,146,wrought,medial,0.370409295128718,0.2346197034213474,0.7998326174006823
m01,146,wrought,medial,0.4052800687705441,0.22835136115483826,0.7893744436603265
m01,146,wrought,medial,0.44001952683838114,0.24372600639010644,0.6849816543329825
m01,146,wrought,medial,0.47475295393773964,0.24456167519325914,0.804111434426188
m01,146,wrought,medial,0.5096633430980436,0.2464494406561251,0.7018019154133409
m01,146,wrought,medial,0.5452740788875287,0.24301331894812425,0.6994482898316265
m01,146,wrought,medial,0.5811025190405268,0.237761462213711,0.7032041690217502
m01,146,wrought,medial,0.6168835848053957,0.2398691449293874,0.6951011738962033
m01,146,wrought,medial,0.6531029348301838,0.22830019172735516,0.675999766375597
m01,146,wrought,medial,0.6898579087796487,0.21570643234648948,0.6429147144783605
m01,146,wrought,medial,0.7265650798793052,0.20911983827460429,0.670827149104945
m01,146,wrought,medial,0.7634557530845695,0.19276108497152009,0.6645203657112313
m01,146,wrought,medial,0.8005801269304786,0.1787318630266795,0.6879954167767535
m01,146,wrought,medial,0.8365450659730693,0.18578864501675563,0.7031495542691734
m01,146,wrought,medial,0.8741172770439238,0.16887180046129519,0.7187137647839527
m01,146,wrought,medial,0.9120722239776914,0.16848581308961597,0.7122368051345845
m01,146,wrought,medial,0.9495796797955308,0.18460589189568413,0.6997433644523701
m01,147,wrought,final,0.044009792910819745,0.21106757783581936,0.673702553900157
m01,147,wrought,final,0.0744518005818068,0.2011424590858197,0.6525364828885666
m01,147,wrought,final,0.10484205143962681,0.19036866435870017,0.6133784859708716
m01,147,wrought,final,0.13536758563854887,0.18211638975245267,0.6112872048957455
m01,147,wrought,final,0.16555450863066418,0.17958828254476325,0.6792057365927653
m01,147,wrought,final,0.19537911722771462,0.18980838951885534,0.6300227424286766
m01,147,wrought,final,0.2256501363784884,0.19643821326549585,0.6234124514460905
m01,147,wrought,final,0.25659685283684003,0.21756582256787146,0.6627391734300514
m01,147,wrought,final,0.287665271569931,0.19609011056095485,0.6684242012105884
m01,147,wrought,final,0.3189551382194723,0.17412212888278655,0.6754889712556821
m01,147,wrought,final,0.3492178499198671,0.22251571663042655,0.6716912261712353
m01,147,wrought,final,0.3804333836858263,0.2116900020181254,0.6798338442157814
m01,147,wrought,final,0.41140657987628626,0.26092855546778715,0.6364974301861327
m01,147,wrought,final,0.44435546008145577,0.2014639996430275,0.5812213363350653
m01,147,wrought,final,0.47245560100747497,0.14359838981249354,0.712198618954809
m01,147,wrought,final,0.6062690002040511,0.13509506302060245,0.5771301864136378
m01,147,wrought,final,0.6357018103764067,0.5549233625947725,0.8634153727852156
m01,147,wrought,final,0.6898166037447966,0.5430476207867226,0.7386355768863461
m01,147,wrought,final,0.7427373126275274,0.5420177512301684,0.7790402564251285
m01,147,wrought,final,0.7947334382070727,0.39763856311691265,0.5609629653189494
m01,147,wrought,final,0.868476408799921,0.05141454348344242,0.30514410129083425
m01,148,duck,final,0.042005624170286776,0.2735405613669887,0.7001552221594359
m01,148,duck,final,0.09727480950084728,0.24773979412001598,0.724408811046414
m01,148,duck,final,0.15306878125618628,0.24003295564896776,0.7735051397398717
m01,148,duck,final,0.20904762315023345,0.24122217994371412,0.7277698556991341
m01,148,duck,final,0.2661437854433163,0.24777821370098388,0.7378248988033413
m01,148,duck,final,0.32379043147304926,0.2496903377998811,0.7669525529088015
m01,148,duck,final,0.38189649654154834,0.25051974406288774,0.754501362579924
m01,148,duck,final,0.44142740228138794,0.2376440329126485,0.6953399282991292
m01,148,duck,final,0.5021039787606767,0.21004657201039456,0.6249143215972762
m01,148,duck,final,0.5625558820804254,0.19336356941342708,0.6156009936837477
m01,148,duck,final,0.6224681194221618,0.19170167971270632,0.6332977185403964
m01,148,duck,final,0.6825798913055912,0.2303789470105591,0.6765566550988438
m01,148,duck,final,0.7418892997095153,0.24752002195919678,0.6816373576628506
m01,148,duck,final,0.8041548626974101,0.2671410406462709,0.6902825208651936
m01,149,mick,final,0.06023528317364909,0.3579931031047563,0.7978050824065528
m01,149,mick,final,0.1264777600108153,0.3576739310507148,0.7985156690775415
m01,149,mick,final,0.19296696698546825,0.3363375979750036,0.7995056381287835
m01,149,mick,final,0.26069819608135236,0.32556099232352875,0.7439644059498898
m01,149,mick,final,0.32866704021887777,0.3270611684796642,0.7559360816907934
m01,149,mick,final,0.3975443534008694,0.29144724250033605,0.7390472088798528
m01,149,mick,final,0.46665374730859016,0.2480593212944771,0.7023976708024692
m01,149,mick,final,0.5372155514928877,0.20710029926422785,0.6467878840992227
m01,149,mick,final,0.6070588904312003,0.1656494499066997,0.6368750702867237
m01,149,mick,final,0.6715712317391578,0.24249566808371056,0.6570702554284091
m01,149,mick,final,0.7356140498136491,0.24180262471752637,0.6432111499995894
m01,150,tuck,final,0.09016560079103673,0.33100422456840917,0.7393347454128104
m01,150,tuck,final,0.16854544280096836,0.29334762415406296,0.8791375639332024
m01,150,tuck,final,0.2447578553713127,0.2677380073447053,0.7194258115133798
m01,150,tuck,final,0.3306121893728062,0.22156594024960286,0.6675889508415463
m01,150,tuck,final,0.41335503654201633,0.19965866410014432,0.6360203478731845
m01,150,tuck,final,0.49427661455333916,0.20221940619085285,0.6665113642235114
m01,150,tuck,final,0.5727901098905933,0.23623110301976097,0.7150010669252397
m01,150,tuck,final,0.652542720371428,0.24830347964144875,0.7513776059029443
m01,150,tuck,final,0.7341359493592181,0.25098273916215424,0.640368259924009
m01,150,tuck,final,0.8108732503608409,0.14787204272494117,0.5184141780493412
m01,151,writ,final,0.04900653971304038,0.36187882133624094,0.7907827698610547
m01,151,writ,final,0.10258421423067438,0.33168008161161433,0.8170487129105267
m01,151,writ,final,0.1542510926054075,0.31702349454640905,0.7919744721070461
m01,151,writ,final,0.2068316076047919,0.29967293107597265,0.7598948365883099
m01,151,writ,final,0.25905959227005115,0.2636651919239373,0.7193666225113436
m01,151,writ,final,0.3123242688931859,0.2104612314303011,0.6413404704803202
m01,151,writ,final,0.3637760440694584,0.1862722989391252,0.6468353199240496
m01,151,writ,final,0.4141041435521973,0.1819574503329913,0.7064719682364794
m01,151,writ,final,0.4620098354465365,0.21556633233304792,0.753327213380307
m01,151,writ,final,0.5126113306311348,0.222423721462705,0.7883490732921974
m01,152,tack,final,0.031912662116768166,0.3244089565853668,0.7751556394557421
m01,152,tack,final,0.09102624425294265,0.284626988086266,0.7484735508811792
m01,152,tack,final,0.15250764213912166,0.2429783870314611,0.6992566257812756
m01,152,tack,final,0.21698619350495815,0.18247779406813197,0.6651771025818716
m01,152,tack,final,0.2786965172739607,0.17506983255780592,0.6753258619834025
m01,152,tack,final,0.340202220963984,0.20785258996751668,0.6848727321986139
m01,152,tack,final,0.4032513031590532,0.21264869966804414,0.702360937445873
m01,152,tack,final,0.466204879872918,0.2256388860747936,0.7396117609323279
m01,152,tack,final,0.5302938560007752,0.23826459161794217,0.7629132377481744
m01,152,tack,final,0.5949511936467119,0.25664713541747136,0.7470560461599665
m01,152,tack,final,0.6618417719067612,0.26266620544919556,0.768867522281901
m01,152,tack,final,0.7265094503543126,0.28576986910056235,0.7804738792625062
m01,152,tack,final,0.7935305310509472,0.26577002061483845,0.8029223856896394
m01,152,tack,final,0.8594072639208016,0.29590189401930445,0.7113439772641593
m01,153,lit,final,0.090268668994013,0.21350664174835726,0.6262786255008905
m01,153,lit,final,0.14944389067068095,0.20078267350624154,0.6218450303395712
m01,153,lit,final,0.20602386605378026,0.20740949650687582,0.6451106195394408
m01,153,lit,final,0.2633316945458498,0.19491512129836888,0.6715474366183389
m01,153,lit,final,0.31972707658882354,0.24235660830076242,0.7558237050528506
m01,153,lit,final,0.37274374505269303,0.26982178426883185,0.8216197424550219
m01,154,shut,final,0.046765123054292534,0.3288286423119781,0.8067430645295334
m01,154,shut,final,0.11444845636550283,0.28886078454296,0.7970913965239486
m01,154,shut,final,0.18410177590043447,0.25667410066253105,0.7898069110367806
m01,154,shut,final,0.25218200083991105,0.23928405844113465,0.6633725145121718
m01,154,shut,final,0.32873711460014104,0.1725867518074258,0.659687150993341
m01,154,shut,final,0.40172146897821914,0.19384828915628302,0.6869196966162381
m01,154,shut,final,0.4724408025243883,0.2199951966809912,0.6842175471256211
m01,154,shut,final,0.5474805506928507,0.2322587245677101,0.7447538107475241
m01,154,shut,final,0.618932414083137,0.30627702052016936,0.683132369314437
m01,155,wick,final,0.10838826658033503,0.2780789083095665,0.7513376087105621
m01,155,wick,final,0.18338952245668874,0.25377382394341114,0.7387117667243269
m01,155,wick,final,0.25773427278216726,0.25772637431691303,0.719411843636651
m01,155,wick,final,0.33180638211320246,0.2532799642147805,0.6973618834387124
m01,155,wick,final,0.40646245544393184,0.2399724048095843,0.6836538601544356
m01,155,wick,final,0.48271078706808523,0.20427027643014659,0.7126322654798979
m01,155,wick,final,0.5546990216425077,0.2315145115835139,0.7804986256491208
m01,155,wick,final,0.6271227226170792,0.264473148224397,0.6798334605672368
m01,156,sort,medial,0.011426335505348106,0.3430236577391834,0.7523032961622381
m01,156,sort,medial,0.03667419215253176,0.3190982665770113,0.7663549653120644
m01,156,sort,medial,0.06309429656539578,0.28483326837516115,0.7560241217680062
m01,156,sort,medial,0.08962420850048147,0.25542101741278944,0.7107037837693184
m01,156,sort,medial,0.11738190300684437,0.20451814309573843,0.6912741000083426
m01,156,sort,medial,0.1440880344694051,0.2022350914659452,0.6922382349728583
m01,156,sort,medial,0.171121159307404,0.19594246506156507,0.6692647921275915
m01,156,sort,medial,0.1986222732780334,0.18932756359005737,0.6662996936632692
m01,156,sort,medial,0.2262659823963986,0.17427186073776554,0.6792760680963493
m01,156,sort,medial,0.2538346191099663,0.16672019379406836,0.6786431533369024
m01,156,sort,medial,0.28155592824805353,0.16978455472742504,0.6718255727279699
m01,156,sort,medial,0.3091832507407162,0.17088761050026904,0.6644147399930723
m01,156,sort,medial,0.3367534240005625,0.17444227271607962,0.676977264747405
m01,156,sort,medial,0.36458809384294,0.18140653482994476,0.6663340312571021
m01,156,sort,medial,0.3930213528938111,0.17426921487411834,0.6590726034194064
m01,156,sort,medial,0.42095271650623545,0.17979468960943937,0.6812167999521939
m01,156,sort,medial,0.44862560408364516,0.1930540608508905,0.666414247339714
m01,156,sort,medial,0.47749314569819035,0.18105110679959072,0.6714174071897688
m01,156,sort,medial,0.5057534818329259,0.20384528235783142,0.6852747615306992
m01,156,sort,medial,0.5343075467339986,0.1890389007812865,0.683432009584531
m01,156,sort,medial,0.5630546721004066,0.21336412177641775,0.71883989711274
m01,156,sort,medial,0.5916837467734695,0.24042037812396866,0.7527267134660334
m01,156,sort,medial,0.6202896310355754,0.2469843234849501,0.7847712270881199
m01,156,sort,medial,0.6489018743432098,0.2529057800672231,0.7807380624944935
m01,156,sort,medial,0.67725960791131,0.26765475137237843,0.7350433907430151
m01,156,sort,medial,0.7059744650764515,0.2927977093042671,0.7092959761664129
m01,156,sort,medial,0.732232777995705,0.260871357032583,0.695087724185413
m01,157,kick,medial,0.05127548211875153,0.3512829241110239,0.7983882652541114
m01,157,kick,medial,0.1541341126183009,0.36291805172799024,0.8032221835275843
m01,157,kick,medial,0.2715960601198235,0.31233012638117935,0.7987713315923615
m01,157,kick,medial,0.38834711334483063,0.24427179180322375,0.7119702961615905
m01,157,kick,medial,0.5066721685550982,0.2147921160998444,0.7008317303117488
m01,157,kick,medial,0.6201088579009344,0.23012812282038872,0.7131144788318824
m01,157,kick,medial,0.7303906023663167,0.28629801403730304,0.740479810355557
m01,158,chick,final,0.044945134365625,0.38855759443796706,0.7930482480602915
m01,158,chick,final,0.1088345271902489,0.3821759223574597,0.7938954503535716
m01,158,chick,final,0.17541371429844438,0.35474698754746403,0.7876897905728726
m01,158,chick,final,0.2443442496894831,0.2978401881884809,0.7423172137159069
m01,158,chick,final,0.31604243996848813,0.23468277078650804,0.6792258103118934
m01,158,chick,final,0.3876068184179234,0.20020916324691818,0.6433896514503433
m01,158,chick,final,0.45764499298782046,0.20070249042220517,0.6810675927263582
m01,158,chick,final,0.5254576008216519,0.24936920106676622,0.7384952670290545
m01,158,chick,final,0.5945397795078163,0.26528466337168827,0.807384938614698
m01,159,mac,medial,0.08894031451026382,0.2971742207933881,0.73157157920586
m01,159,mac,medial,0.18337883183521844,0.27347779303825176,0.7298927645148462
m01,159,mac,medial,0.27719456902038464,0.25483986719443186,0.6730816248689269
m01,159,mac,medial,0.36919362866034494,0.2505170482805652,0.6891640897581742
m01,159,mac,medial,0.4589514993208907,0.2600587874075573,0.732050195721308
m01,159,mac,medial,0.5462655803112026,0.2763424681202153,0.721765669264741
m01,159,mac,medial,0.636439385718193,0.28919976177048806,0.7445608032159178
m01,159,mac,medial,0.7232456975049087,0.3344840129624838,0.7710912786089335
m01,159,mac,medial,0.8094131760937229,0.37695437117465036,0.8249896620179064
m01,160,pork,final,0.04302883280581256,0.3654024257237997,0.7653998243247174
m01,160,pork,final,0.07424351551327861,0.3235179185777685,0.7447106322241366
m01,160,pork,final,0.10637008259296414,0.2632435271580456,0.7197129181653895
m01,160,pork,final,0.1396220558554718,0.21611138521330586,0.6816114703366515
m01,160,pork,final,0.17185336881374969,0.20594802041195992,0.6705657861788547
m01,160,pork,final,0.20359936085458977,0.2165322382461111,0.6676738504821013
m01,160,pork,final,0.23555427781320168,0.2250440179763334,0.6786159657201883
m01,160,pork,final,0.26747617364349385,0.23878575515423509,0.6821977578422264
m01,160,pork,final,0.2998196223218329,0.2226657662907148,0.6759289380567401
m01,160,pork,final,0.332305367314593,0.22749263049077673,0.6804395636863895
m01,160,pork,final,0.3649518801944687,0.23705816386084988,0.6840980808729349
m01,160,pork,final,0.3981389000870726,0.2539403928988207,0.6806330542426264
m01,160,pork,final,0.4317586198781623,0.2550755808285029,0.6785128858986954
m01,160,pork,final,0.4653508308887784,0.2565367566131856,0.6769176541495783
m01,160,pork,final,0.49931456344352865,0.24468014870180357,0.6839016941004127
m01,160,pork,final,0.5335300611171987,0.2595160937764341,0.6726371743667132
m01,160,pork,final,0.5683536898470815,0.25395397076747483,0.6661675393413572
m01,160,pork,final,0.6032765978525447,0.2612037385294584,0.664789278637053
m01,160,pork,final,0.6384931454167554,0.2377652260314192,0.6591373863464596
m01,160,pork,final,0.6728288249600489,0.23043192688129072,0.6558817013919611
m01,160,pork,final,0.708013951089231,0.21630215145607606,0.6701953711907461
m01,160,pork,final,0.742241191357639,0.2108435240664265,0.6830670657589122
m01,160,pork,final,0.7757389161857439,0.22604911189675744,0.7827726746179233
m01,160,pork,final,0.8072664790808652,0.3179838040378809,0.7640108925104891
m01,160,pork,final,0.8389652844012312,0.2671697008039182,0.7175194567159168
m01,161,short,final,0.030052504116381645,0.2704170425143148,0.7053606560205625
m01,161,short,final,0.05779492620735054,0.21993584500866817,0.6887088636443032
m01,161,short,final,0.08629135862961204,0.16803516427097742,0.6687624638553599
m01,161,short,final,0.11500883534034306,0.15859966644811468,0.6794395482576575
m01,161,short,final,0.14229236170209703,0.1813871436057895,0.681321684539744
