position,sentence_id,word,sentence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,age,frameRate,sex,expName,date,ID,
final,60,wrought,The word is 'wrought',2,26,154,59,space,2.43696808815,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,38,pack,The word is 'pack',2,27,155,37,space,1.86897110939,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,41,writ,The word is 'writ',2,28,156,40,space,1.98667311668,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,15,chick,Say 'chick' again,2,29,157,14,space,1.48701310158,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,30,walk,Say 'walk' again,2,30,158,29,space,2.07018089294,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,64,cork,The word is 'cork',2,31,159,63,space,1.66973090172,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,46,mick,The word is 'mick',2,32,160,45,space,3.30203580856,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,52,gut,The word is 'gut',2,33,161,51,space,2.23659896851,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,61,talk,The word is 'talk',2,34,162,60,space,1.77041816711,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,37,Jack,The word is 'Jack',2,35,163,36,space,1.70309996605,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,1,cat,Say 'cat' again,2,36,164,0,space,1.76964402199,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,4,rat,Say 'rat' again,2,37,165,3,space,1.76907896996,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,22,duck,Say 'duck' again,2,38,166,21,space,1.803358078,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,17,cut,Say 'cut' again,2,39,167,16,space,2.05306315422,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,63,pork,The word is 'pork',2,40,168,62,space,1.71915102005,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,59,port,The word is 'port',2,41,169,58,space,2.25386500359,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,56,tuck,The word is 'tuck',2,42,170,55,space,1.43622398376,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,28,wrought,Say 'wrought' again,2,43,171,27,space,2.03661084175,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,42,lit,The word is 'lit',2,44,172,41,space,1.90355491638,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,14,mick,Say 'mick' again,2,45,173,13,space,1.71855115891,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,48,wick,The word is 'wick',2,46,174,47,space,1.88509297371,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,53,luck,The word is 'luck',2,47,175,52,space,1.60199689865,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,18,shut,Say 'shut' again,2,48,176,17,space,1.82001519203,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,16,wick,Say 'wick' again,2,49,177,15,space,1.4698278904,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,35,chat,The word is 'chat',2,50,178,34,space,1.56898283958,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,33,cat,The word is 'cat',2,51,179,32,space,1.4690079689,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,62,walk,The word is 'walk',2,52,180,61,space,1.52005004883,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,43,kit,The word is 'kit',2,53,181,42,space,2.08744001389,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,2,fat,Say 'fat' again,2,54,182,1,space,1.56972694397,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,20,gut,Say 'gut' again,2,55,183,19,space,1.75278806686,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,55,muck,The word is 'muck',2,56,184,54,space,1.83540010452,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,3,chat,Say 'chat' again,2,57,185,2,space,1.76952815056,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,54,duck,The word is 'duck',2,58,186,53,space,1.87029790878,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,7,Mac,Say 'Mac' again,2,59,187,6,space,1.47068810463,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,24,tuck,Say 'tuck' again,2,60,188,23,space,1.50387692451,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,50,shut,The word is 'shut',2,61,189,49,space,2.41964101791,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,10,lit,Say 'lit' again,2,62,190,9,space,1.9187040329,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,34,fat,The word is 'fat',2,63,191,33,space,1.98583698273,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
